meta.tool	meta.resol	meta.sub	chr	start	end
example_caller	10000	.	chr1	77850001	77980000
example_caller	10000	.	chr1	78000001	78150000
example_caller	10000	.	chr1	78150001	78390000
example_caller	10000	.	chr1	78390001	78470000
example_caller	10000	.	chr1	78470001	78590000
example_caller	10000	.	chr1	78610001	78780000
example_caller	10000	.	chr1	78780001	78910000
example_caller	10000	.	chr1	78910001	79080000
example_caller	10000	.	chr1	79080001	79160000
example_caller	10000	.	chr1	79160001	79300000
example_caller	10000	.	chr1	79300001	79440000
example_caller	10000	.	chr1	79440001	79590000
example_caller	10000	.	chr1	79590001	79800000
example_caller	10000	.	chr1	79800001	79880000
example_caller	10000	.	chr1	79880001	79900000
example_caller	10000	.	chr1	79900001	79980000
example_caller	10000	.	chr1	79980001	80250000
example_caller	10000	.	chr1	80250001	80320000
example_caller	10000	.	chr1	80320001	80380000
example_caller	10000	.	chr1	80380001	80440000
example_caller	10000	.	chr1	80440001	80490000
example_caller	10000	.	chr1	80490001	80540000
example_caller	10000	.	chr1	80540001	80600000
example_caller	10000	.	chr1	80600001	80680000
example_caller	10000	.	chr1	80680001	80720000
example_caller	10000	.	chr1	80720001	80780000
example_caller	10000	.	chr1	80780001	80800000
example_caller	10000	.	chr1	80820001	80860000
example_caller	10000	.	chr1	80890001	80920000
example_caller	10000	.	chr1	80920001	80960000
example_caller	10000	.	chr1	80960001	80980000
example_caller	10000	.	chr1	80980001	81000000
example_caller	10000	.	chr1	81030001	81060000
example_caller	10000	.	chr1	81060001	81170000
example_caller	10000	.	chr1	81170001	81190000
example_caller	10000	.	chr1	81190001	81240000
example_caller	10000	.	chr1	81240001	81280000
example_caller	10000	.	chr1	81280001	81340000
example_caller	10000	.	chr1	81340001	81390000
example_caller	10000	.	chr1	81390001	81450000
example_caller	10000	.	chr1	81450001	81480000
example_caller	10000	.	chr1	81480001	81520000
example_caller	10000	.	chr1	81540001	81600000
example_caller	10000	.	chr1	81600001	81680000
example_caller	10000	.	chr1	81680001	81710000
example_caller	10000	.	chr1	81710001	81770000
example_caller	10000	.	chr1	81770001	81850000
example_caller	10000	.	chr1	81850001	82010000
example_caller	10000	.	chr1	82010001	82150000
example_caller	10000	.	chr1	82150001	82230000
example_caller	10000	.	chr1	82230001	82270000
example_caller	10000	.	chr1	82270001	82360000
example_caller	10000	.	chr1	82360001	82430000
example_caller	10000	.	chr1	82430001	82460000
example_caller	10000	.	chr1	82460001	82480000
example_caller	10000	.	chr1	82480001	82550000
example_caller	10000	.	chr1	82570001	82630000
example_caller	10000	.	chr1	82630001	82720000
example_caller	10000	.	chr1	82720001	82800000
example_caller	10000	.	chr1	82800001	82840000
example_caller	10000	.	chr1	82840001	82910000
example_caller	10000	.	chr1	82910001	83090000
example_caller	10000	.	chr1	83090001	83170000
example_caller	10000	.	chr1	83170001	83240000
example_caller	10000	.	chr1	83240001	83310000
example_caller	10000	.	chr1	83310001	83380000
example_caller	10000	.	chr1	83380001	83480000
example_caller	10000	.	chr1	83480001	83520000
example_caller	10000	.	chr1	83520001	83580000
example_caller	10000	.	chr1	83580001	83600000
example_caller	10000	.	chr1	83600001	83640000
example_caller	10000	.	chr1	83670001	83730000
example_caller	10000	.	chr1	83740001	83880000
example_caller	10000	.	chr1	83880001	83940000
example_caller	10000	.	chr1	83940001	84050000
example_caller	10000	.	chr1	84050001	84210000
example_caller	10000	.	chr1	84210001	84330000
example_caller	10000	.	chr1	84330001	84540000
example_caller	10000	.	chr1	84540001	84600000
example_caller	10000	.	chr1	84600001	84900000
example_caller	10000	.	chr1	84900001	85090000
example_caller	10000	.	chr1	85090001	85220000
example_caller	10000	.	chr1	85240001	85410000
example_caller	10000	.	chr1	85410001	85550000
example_caller	10000	.	chr1	85550001	85720000
example_caller	10000	.	chr1	85740001	86030000
example_caller	10000	.	chr1	86030001	86110000
example_caller	10000	.	chr1	86110001	86180000
example_caller	10000	.	chr1	86180001	86350000
example_caller	10000	.	chr1	86350001	86490000
example_caller	10000	.	chr1	86490001	86550000
example_caller	10000	.	chr1	86550001	86630000
example_caller	10000	.	chr1	86630001	86680000
example_caller	10000	.	chr1	86680001	86710000
example_caller	10000	.	chr1	86710001	86740000
example_caller	10000	.	chr1	86740001	86830000
example_caller	10000	.	chr1	86830001	86970000
example_caller	10000	.	chr1	86970001	87150000
example_caller	10000	.	chr1	87170001	87220000
example_caller	10000	.	chr1	87220001	87300000
example_caller	10000	.	chr1	87300001	87380000
example_caller	10000	.	chr1	87380001	87590000
example_caller	10000	.	chr1	87590001	87760000
example_caller	10000	.	chr1	87790001	88230000
example_caller	10000	.	chr1	88230001	88420000
example_caller	10000	.	chr1	88420001	88530000
example_caller	10000	.	chr1	88530001	88580000
example_caller	10000	.	chr1	88580001	88640000
example_caller	10000	.	chr1	88640001	88750000
example_caller	10000	.	chr1	88750001	88970000
example_caller	10000	.	chr1	88970001	89050000
example_caller	10000	.	chr1	89050001	89110000
example_caller	10000	.	chr1	89150001	89360000
example_caller	10000	.	chr1	89360001	89450000
example_caller	10000	.	chr1	89450001	89540000
example_caller	10000	.	chr1	89540001	89830000
example_caller	10000	.	chr1	89830001	89950000
example_caller	10000	.	chr1	89950001	90090000
example_caller	10000	.	chr1	90090001	90230000
example_caller	10000	.	chr1	90230001	90460000
example_caller	10000	.	chr1	90520001	90560000
example_caller	10000	.	chr1	90560001	90580000
example_caller	10000	.	chr1	90580001	90800000
example_caller	10000	.	chr1	90800001	90930000
example_caller	10000	.	chr1	90930001	91040000
example_caller	10000	.	chr1	91040001	91160000
example_caller	10000	.	chr1	91160001	91320000
example_caller	10000	.	chr1	91320001	91480000
example_caller	10000	.	chr1	91480001	91630000
example_caller	10000	.	chr1	91650001	91740000
example_caller	10000	.	chr1	91740001	91770000
example_caller	10000	.	chr1	91770001	91880000
example_caller	10000	.	chr1	91880001	91960000
example_caller	10000	.	chr1	91960001	92350000
example_caller	10000	.	chr1	92400001	92700000
example_caller	10000	.	chr1	92720001	92770000
example_caller	10000	.	chr1	92770001	92920000
example_caller	10000	.	chr1	92920001	93070000
example_caller	10000	.	chr1	93100001	93210000
example_caller	10000	.	chr1	93210001	93300000
example_caller	10000	.	chr1	93300001	93420000
example_caller	10000	.	chr1	93420001	93470000
example_caller	10000	.	chr1	93470001	93550000
example_caller	10000	.	chr1	93550001	93650000
example_caller	10000	.	chr1	93650001	93720000
example_caller	10000	.	chr1	93760001	93840000
example_caller	10000	.	chr1	93840001	94090000
example_caller	10000	.	chr1	94090001	94220000
example_caller	10000	.	chr1	94220001	94310000
example_caller	10000	.	chr1	94380001	94420000
example_caller	10000	.	chr1	94420001	94490000
example_caller	10000	.	chr1	94490001	94800000
example_caller	10000	.	chr1	94800001	94880000
example_caller	10000	.	chr1	94880001	94950000
example_caller	10000	.	chr1	94980001	95270000
example_caller	10000	.	chr1	95290001	95510000
example_caller	10000	.	chr1	95540001	95700000
example_caller	10000	.	chr1	95700001	95760000
example_caller	10000	.	chr1	95760001	95860000
example_caller	10000	.	chr1	95900001	96010000
example_caller	10000	.	chr1	96010001	96060000
example_caller	10000	.	chr1	96060001	96130000
example_caller	10000	.	chr1	96130001	96180000
example_caller	10000	.	chr1	96180001	96260000
example_caller	10000	.	chr1	96280001	96360000
example_caller	10000	.	chr1	96360001	96470000
example_caller	10000	.	chr1	96470001	96520000
example_caller	10000	.	chr1	96520001	96610000
example_caller	10000	.	chr1	96610001	96690000
example_caller	10000	.	chr1	96690001	96740000
example_caller	10000	.	chr1	96740001	96870000
example_caller	10000	.	chr1	96870001	97070000
example_caller	10000	.	chr1	97070001	97120000
example_caller	10000	.	chr1	97120001	97180000
example_caller	10000	.	chr1	97180001	97320000
example_caller	10000	.	chr1	97320001	97390000
example_caller	10000	.	chr1	97420001	97540000
example_caller	10000	.	chr1	97540001	97560000
example_caller	10000	.	chr1	97560001	97600000
example_caller	10000	.	chr1	97600001	97720000
example_caller	10000	.	chr1	97720001	97990000
example_caller	10000	.	chr1	98010001	98270000
example_caller	10000	.	chr1	98290001	98390000
example_caller	10000	.	chr1	98390001	98520000
example_caller	10000	.	chr1	98520001	98590000
example_caller	10000	.	chr1	98590001	98620000
example_caller	10000	.	chr1	98620001	98690000
example_caller	10000	.	chr1	98690001	98710000
example_caller	10000	.	chr1	98730001	98840000
example_caller	10000	.	chr1	98840001	98920000
example_caller	10000	.	chr1	98920001	98950000
example_caller	10000	.	chr1	98950001	99130000
example_caller	10000	.	chr1	99130001	99210000
example_caller	10000	.	chr1	99230001	99270000
example_caller	10000	.	chr1	99270001	99490000
example_caller	10000	.	chr1	99490001	99590000
example_caller	10000	.	chr1	99660001	99930000
example_caller	10000	.	chr1	99930001	100160000
example_caller	10000	.	chr1	100190001	100260000
example_caller	10000	.	chr1	100290001	100430000
example_caller	10000	.	chr1	100430001	100500000
example_caller	10000	.	chr1	100500001	100600000
example_caller	10000	.	chr1	100600001	100710000
example_caller	10000	.	chr1	100730001	100820000
example_caller	10000	.	chr1	100820001	100930000
example_caller	10000	.	chr1	100930001	101010000
example_caller	10000	.	chr1	101010001	101360000
example_caller	10000	.	chr1	101360001	101500000
example_caller	10000	.	chr1	101500001	101590000
example_caller	10000	.	chr1	101590001	101760000
example_caller	10000	.	chr1	101760001	101920000
example_caller	10000	.	chr1	101920001	101980000
example_caller	10000	.	chr1	101980001	102040000
example_caller	10000	.	chr1	102040001	102130000
example_caller	10000	.	chr1	102130001	102240000
example_caller	10000	.	chr1	102240001	102340000
example_caller	10000	.	chr1	102340001	102390000
example_caller	10000	.	chr1	102420001	102460000
example_caller	10000	.	chr1	102460001	102650000
example_caller	10000	.	chr1	102650001	102730000
example_caller	10000	.	chr1	102730001	102780000
example_caller	10000	.	chr1	102810001	102840000
example_caller	10000	.	chr1	102840001	102890000
example_caller	10000	.	chr1	102910001	102970000
example_caller	10000	.	chr1	102970001	103000000
example_caller	10000	.	chr1	103000001	103070000
example_caller	10000	.	chr1	103070001	103210000
example_caller	10000	.	chr1	103210001	103270000
example_caller	10000	.	chr1	103270001	103330000
example_caller	10000	.	chr1	103330001	103370000
example_caller	10000	.	chr1	103370001	103410000
example_caller	10000	.	chr1	103430001	103460000
example_caller	10000	.	chr1	103460001	103510000
example_caller	10000	.	chr1	103570001	103790000
example_caller	10000	.	chr1	104000001	104060000
example_caller	10000	.	chr1	104060001	104140000
example_caller	10000	.	chr1	104300001	104420000
example_caller	10000	.	chr1	104420001	104480000
example_caller	10000	.	chr1	104510001	104670000
example_caller	10000	.	chr1	104690001	104730000
example_caller	10000	.	chr1	104730001	104760000
example_caller	10000	.	chr1	104760001	104860000
example_caller	10000	.	chr1	104860001	104970000
example_caller	10000	.	chr1	104970001	105030000
example_caller	10000	.	chr1	105030001	105090000
example_caller	10000	.	chr1	105190001	105330000
example_caller	10000	.	chr1	105330001	105420000
example_caller	10000	.	chr1	105420001	105580000
example_caller	10000	.	chr1	105580001	105690000
example_caller	10000	.	chr1	105690001	105790000
example_caller	10000	.	chr1	105790001	105850000
example_caller	10000	.	chr1	105850001	105870000
example_caller	10000	.	chr1	105870001	105900000
example_caller	10000	.	chr1	105920001	105960000
example_caller	10000	.	chr1	105960001	106020000
example_caller	10000	.	chr1	106020001	106120000
example_caller	10000	.	chr1	106120001	106180000
example_caller	10000	.	chr1	106200001	106240000
example_caller	10000	.	chr1	106240001	106260000
example_caller	10000	.	chr1	106260001	106360000
example_caller	10000	.	chr1	106360001	106490000
example_caller	10000	.	chr1	106510001	106560000
example_caller	10000	.	chr1	106560001	106620000
example_caller	10000	.	chr1	106620001	106710000
example_caller	10000	.	chr1	106710001	106780000
example_caller	10000	.	chr1	106780001	106840000
example_caller	10000	.	chr1	106840001	106930000
example_caller	10000	.	chr1	106930001	107000000
example_caller	10000	.	chr1	107000001	107090000
example_caller	10000	.	chr1	107090001	107140000
example_caller	10000	.	chr1	107140001	107220000
example_caller	10000	.	chr1	107220001	107310000
example_caller	10000	.	chr1	107310001	107400000
example_caller	10000	.	chr1	107400001	107610000
example_caller	10000	.	chr1	107610001	107690000
example_caller	10000	.	chr1	107690001	107800000
example_caller	10000	.	chr1	107800001	107970000
example_caller	10000	.	chr1	107970001	108080000
example_caller	10000	.	chr1	108080001	108260000
example_caller	10000	.	chr1	108320001	108510000
example_caller	10000	.	chr1	108510001	108670000
example_caller	10000	.	chr1	108670001	108710000
example_caller	10000	.	chr1	108710001	108770000
example_caller	10000	.	chr1	108850001	108920000
example_caller	10000	.	chr1	109010001	109120000
example_caller	10000	.	chr1	109120001	109200000
example_caller	10000	.	chr1	109200001	109290000
example_caller	10000	.	chr1	109290001	109350000
example_caller	10000	.	chr1	109350001	109440000
example_caller	10000	.	chr1	109440001	109510000
example_caller	10000	.	chr1	109510001	109580000
example_caller	10000	.	chr1	109580001	109650000
example_caller	10000	.	chr1	109650001	109750000
example_caller	10000	.	chr1	109750001	109800000
example_caller	10000	.	chr1	109800001	109940000
example_caller	10000	.	chr1	109940001	110030000
example_caller	10000	.	chr1	110030001	110090000
example_caller	10000	.	chr1	110090001	110180000
example_caller	10000	.	chr1	110180001	110320000
example_caller	10000	.	chr1	110320001	110530000
example_caller	10000	.	chr1	110570001	110660000
example_caller	10000	.	chr1	110660001	110740000
example_caller	10000	.	chr1	110740001	110870000
example_caller	10000	.	chr1	110870001	110950000
example_caller	10000	.	chr1	110950001	111050000
example_caller	10000	.	chr1	111050001	111160000
example_caller	10000	.	chr1	111160001	111320000
example_caller	10000	.	chr1	111320001	111410000
example_caller	10000	.	chr1	111410001	111510000
example_caller	10000	.	chr1	111510001	111670000
example_caller	10000	.	chr1	111670001	111770000
example_caller	10000	.	chr1	111770001	111940000
example_caller	10000	.	chr1	111940001	111990000
example_caller	10000	.	chr1	112020001	112050000
example_caller	10000	.	chr1	112050001	112180000
example_caller	10000	.	chr1	112200001	112250000
example_caller	10000	.	chr1	112250001	112320000
example_caller	10000	.	chr1	112320001	112920000
example_caller	10000	.	chr1	112920001	113010000
example_caller	10000	.	chr1	113010001	113160000
example_caller	10000	.	chr1	113160001	113260000
example_caller	10000	.	chr1	113260001	113360000
example_caller	10000	.	chr1	113360001	113420000
example_caller	10000	.	chr1	113420001	113590000
example_caller	10000	.	chr1	113610001	113680000
example_caller	10000	.	chr1	113680001	113770000
example_caller	10000	.	chr1	113770001	113900000
example_caller	10000	.	chr1	113900001	113920000
example_caller	10000	.	chr1	113920001	114140000
example_caller	10000	.	chr1	114140001	114180000
example_caller	10000	.	chr1	114220001	114360000
example_caller	10000	.	chr1	114360001	114520000
example_caller	10000	.	chr1	114520001	114850000
example_caller	10000	.	chr1	114850001	114890000
example_caller	10000	.	chr1	114890001	115060000
example_caller	10000	.	chr1	115060001	115120000
example_caller	10000	.	chr1	115120001	115210000
example_caller	10000	.	chr1	115210001	115250000
example_caller	10000	.	chr1	115250001	115330000
example_caller	10000	.	chr1	115330001	115480000
example_caller	10000	.	chr1	115510001	115670000
